lineage,clinical_count,clinical_adjusted_pct,clinical_first_detection_date,ww_count_0.01,ww_adjusted_pct_0.01,ww_first_detection_date_0.01,ww_count_0.02,ww_adjusted_pct_0.02,ww_first_detection_date_0.02,ww_count_0.04,ww_adjusted_pct_0.04,ww_first_detection_date_0.04,ww_count_0.08,ww_adjusted_pct_0.08,ww_first_detection_date_0.08,ww_count_0.16,ww_adjusted_pct_0.16,ww_first_detection_date_0.16,ww_count_0.32,ww_adjusted_pct_0.32,ww_first_detection_date_0.32
BA.2.10.4,0,0.0,,29,0.004382681294325934,2023-03-29,11,0.0030319828082952215,2023-10-16,4,0.001759369676448109,2023-10-16,0,0.0,,0,0.0,,0,0.0,
BA.2.11,0,0.0,,24,0.0025697752779071012,2023-01-08,2,0.000494818809068943,2023-02-22,1,0.00038859480203760937,2023-09-07,0,0.0,,0,0.0,,0,0.0,
BA.2.12,0,0.0,,22,0.0069992309909591745,2023-01-04,14,0.006584475533399229,2023-01-17,8,0.005989236823823353,2023-02-16,3,0.004593581982900343,2023-03-21,1,0.0042439476398397616,2023-03-21,0,0.0,
BA.2.12.1,3,0.003640467436018785,2023-07-10,1,0.0003144844450293932,2023-06-22,1,0.00033283569959890417,2023-06-22,1,0.00036895018558540067,2023-06-22,0,0.0,,0,0.0,,0,0.0,
BA.2.13,0,0.0,,1,7.085087931766855e-05,2023-03-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.13.1,0,0.0,,1,6.900574361040265e-05,2023-11-22,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.14,0,0.0,,1,0.00010095104255744622,2023-06-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.15,0,0.0,,5,0.0007055093960051822,2023-07-12,2,0.000452641065304541,2024-01-02,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.16,0,0.0,,4,0.0011494976183685807,2023-01-04,1,0.0009709837063625657,2023-06-14,1,0.001076340726354128,2023-06-14,1,0.0013103482350999222,2023-06-14,0,0.0,,0,0.0,
BA.2.17,0,0.0,,11,0.0042313606901552845,2023-01-09,7,0.004102641007182646,2023-01-09,4,0.0037880666667436643,2023-01-18,3,0.0041433262880363,2023-01-18,1,0.0029797979632426035,2023-06-01,0,0.0,
BA.2.19,0,0.0,,5,0.0010423966754993538,2023-03-07,1,0.0007011104101469832,2023-04-26,1,0.0007771847078042152,2023-04-26,1,0.0009461526311165923,2023-04-26,0,0.0,,0,0.0,
BA.2.2,0,0.0,,2,0.0002865511718547671,2023-03-28,2,0.000303272423366609,2023-03-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.21,0,0.0,,1,6.973199294651567e-05,2023-03-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.23,0,0.0,,13,0.0020389739935403536,2023-01-17,5,0.001503743372521021,2023-03-23,2,0.0009569316348977985,2023-05-04,0,0.0,,0,0.0,,0,0.0,
BA.2.23.1,0,0.0,,2,0.00019021843381863068,2023-04-04,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.24,0,0.0,,3,0.0006362326420842772,2023-01-11,3,0.0006733590162654545,2023-01-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.25,0,0.0,,5,0.0004818364584255587,2023-04-17,1,0.00014606269106203965,2024-03-25,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.29,0,0.0,,4,0.0003835344406288976,2023-01-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3,0,0.0,,3,0.0003953893365237047,2023-02-02,2,0.0003340514969848361,2023-11-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3.12,0,0.0,,1,0.00038967897505577236,2023-06-07,1,0.00041241809040682326,2023-06-07,1,0.00045716769919134894,2023-06-07,0,0.0,,0,0.0,,0,0.0,
BA.2.3.13,0,0.0,,1,9.887404762584431e-05,2023-04-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3.18,0,0.0,,1,8.716515679687626e-05,2023-12-27,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3.20,2,0.0024269782906791897,2023-01-05,1,0.00011388587247371771,2023-05-31,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3.21,0,0.0,,2,0.00021907543414301136,2023-01-11,1,0.00015127152855644188,2024-01-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.3.5,0,0.0,,1,7.793583475845006e-05,2023-03-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.30,0,0.0,,1,7.614415916376678e-05,2024-01-02,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.33,0,0.0,,1,6.759756317277112e-05,2024-01-15,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.34,0,0.0,,2,0.0003189136849146301,2023-06-06,1,0.0002306815160559009,2023-10-30,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.35,0,0.0,,1,0.00011133654717939704,2024-01-02,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.36,0,0.0,,2,0.0004479512264712422,2023-06-06,1,0.0003672488442571526,2023-08-16,1,0.0004070973438485878,2023-08-16,0,0.0,,0,0.0,,0,0.0,
BA.2.37,0,0.0,,3,0.0008844145570770548,2023-01-30,2,0.0007958011219566821,2023-01-30,2,0.0008821498775185914,2023-01-30,0,0.0,,0,0.0,,0,0.0,
BA.2.38,0,0.0,,5,0.0010189023140518942,2023-02-27,2,0.0008195774241831631,2023-02-27,1,0.0006289678230089584,2023-07-11,1,0.0007657118760210036,2023-07-11,0,0.0,,0,0.0,
BA.2.38.3,0,0.0,,2,0.0002935896229596961,2024-03-27,1,0.00017843637258901687,2024-04-30,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.40,0,0.0,,1,0.0001968268191851627,2023-12-19,1,0.00020831234453328105,2023-12-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.41,0,0.0,,1,0.0001249906706550515,2023-05-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.44,0,0.0,,1,0.00010894746973183889,2023-12-18,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.45,0,0.0,,4,0.0003801239239299004,2023-01-10,1,0.00015769321876863644,2023-06-15,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.48,0,0.0,,1,7.702959641875965e-05,2023-08-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.5,0,0.0,,1,9.600826761305134e-05,2023-01-26,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.50,0,0.0,,3,0.0002508624063625798,2023-03-29,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.51,0,0.0,,5,0.0006165450778729514,2023-02-15,2,0.00033664708172761836,2023-02-15,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.52,0,0.0,,4,0.0003338193844832503,2023-03-01,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.55,0,0.0,,1,0.00010095104255744622,2023-06-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.56,0,0.0,,2,0.000244975633147674,2023-03-06,1,0.00016052157251674102,2023-03-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.57,0,0.0,,10,0.0016013012189749118,2023-01-17,2,0.0010204604411113303,2023-04-05,2,0.0011311859562670086,2023-04-05,0,0.0,,0,0.0,,0,0.0,
BA.2.6,0,0.0,,2,0.0005333692908900004,2023-06-22,1,0.0004590039322650895,2023-06-22,1,0.0005088083585916847,2023-06-22,0,0.0,,0,0.0,,0,0.0,
BA.2.62,0,0.0,,2,0.0002943671463071337,2023-02-06,1,0.00023975838548513195,2023-02-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.65,4,0.004853956581358379,2024-08-22,9,0.002294806600481293,2023-03-06,2,0.0018182650591812926,2023-07-05,1,0.0017935039131716374,2023-07-05,1,0.0021834300512159994,2023-07-05,1,0.0031003931352853223,2023-07-05,0,0.0,
BA.2.66,0,0.0,,5,0.0018496496751362556,2023-01-04,4,0.0018265341780953673,2023-03-22,2,0.0015621125184669383,2023-03-22,1,0.0011826925629345845,2023-03-22,0,0.0,,0,0.0,
BA.2.68,0,0.0,,5,0.0008517483084333116,2023-01-24,4,0.000780569335226477,2023-01-24,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.70,0,0.0,,2,0.0001701873867278242,2023-04-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.71,0,0.0,,3,0.00031419150746081774,2023-04-03,1,0.00014308240646015993,2023-04-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.72,0,0.0,,3,0.00028976116344745997,2023-08-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.73,0,0.0,,10,0.0031923539952522025,2023-01-10,4,0.002797397713953378,2023-01-17,3,0.002873925487110775,2023-01-17,1,0.0025788736227123268,2023-01-17,1,0.003661908963913366,2023-01-17,0,0.0,
BA.2.74,0,0.0,,2,0.00017049072483874835,2023-03-16,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75,0,0.0,,4,0.0007641145310213059,2023-04-04,3,0.00069193223011152,2023-04-04,1,0.0003269170202357111,2023-06-20,0,0.0,,0,0.0,,0,0.0,
BA.2.75.10,0,0.0,,1,8.127295145157179e-05,2023-09-24,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.2,0,0.0,,2,0.0003124786640024087,2023-01-08,1,0.00022738727374142082,2023-01-08,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.3,0,0.0,,1,8.673489232200131e-05,2023-12-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.4,2,0.0024269782906791897,2023-01-09,3,0.0002633354389494666,2023-01-04,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.5,0,0.0,,2,0.00029663883674168516,2023-01-18,1,0.00022616516635233253,2023-12-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.6,1,0.0012134891453395948,2023-04-10,6,0.001209304777849155,2023-01-05,3,0.0009596934981595334,2023-01-24,2,0.0007810641088107922,2023-01-24,0,0.0,,0,0.0,,0,0.0,
BA.2.75.7,0,0.0,,3,0.00045101653790794935,2023-02-07,2,0.00033863326038779175,2023-02-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.75.9,0,0.0,,1,0.0001402686698924626,2023-04-11,1,0.0001484538317025569,2023-04-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.76,0,0.0,,2,0.0003313662476442827,2023-04-03,1,0.00023187123209545337,2023-04-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.78,0,0.0,,11,0.003420367271265903,2023-01-04,6,0.003137406204473518,2023-01-11,4,0.0028902463127374314,2023-01-30,2,0.00229871248840332,2023-06-22,0,0.0,,0,0.0,
BA.2.79,0,0.0,,5,0.0006385114870320367,2023-03-08,1,0.00023901520733560891,2023-12-27,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.8,0,0.0,,1,0.00011622042988081058,2024-04-02,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.81,0,0.0,,2,0.00028675818901935276,2023-03-08,1,0.00018948939478451735,2023-03-08,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.82,0,0.0,,2,0.00014881963808597432,2023-03-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.85,0,0.0,,1,7.157163027789018e-05,2025-10-01,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.86,9,0.010921402308056355,2023-10-04,385,0.09387373727864891,2023-09-10,257,0.08683856624742056,2023-09-10,121,0.06558671859182208,2023-10-31,28,0.030322517867887054,2023-11-21,3,0.00868195922485076,2023-11-21,0,0.0,
BA.2.86.1,109,0.13227031684201584,2023-08-20,248,0.06929269245394991,2023-09-11,176,0.0662605252279646,2023-09-11,98,0.055879051033246696,2023-09-11,28,0.029606610121845275,2023-11-29,2,0.0049174970195795305,2023-11-29,0,0.0,
BA.2.86.2,4,0.004853956581358379,2023-11-06,122,0.02775923367874512,2023-10-25,84,0.025664940086641143,2023-11-14,39,0.01851193985343616,2023-11-29,5,0.004669728271641514,2023-12-21,0,0.0,,0,0.0,
BA.2.86.3,0,0.0,,44,0.020724975781011006,2023-10-11,23,0.019918216188738215,2023-10-11,16,0.02036978543070999,2023-11-07,7,0.0198744157238037,2023-11-07,4,0.024209455932730453,2023-11-07,2,0.030345083306620384,2023-11-07
BA.2.86.4,0,0.0,,29,0.002996040446144227,2023-10-26,5,0.0008728553048332993,2023-11-22,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.86.5,1,0.0012134891453395948,2023-10-07,5,0.0005235977494940912,2023-11-21,1,0.00019475333963981815,2023-11-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.86.6,0,0.0,,56,0.007958821065606213,2023-11-02,25,0.0054458915527568616,2023-11-02,4,0.0016008291985382867,2024-01-31,0,0.0,,0,0.0,,0,0.0,
BA.2.86.7,0,0.0,,6,0.0005306144720774253,2024-01-22,1,0.00014211739664411893,2025-07-22,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.87,0,0.0,,11,0.0018411088425031221,2023-11-16,5,0.0013558626293273513,2023-11-16,2,0.0009252483315452012,2023-11-16,0,0.0,,0,0.0,,0,0.0,
BA.2.9,0,0.0,,1,0.0006531241827865889,2024-06-26,1,0.0006912362367633772,2024-06-26,1,0.0007662391328350212,2024-06-26,1,0.0009328273759331158,2024-06-26,0,0.0,,0,0.0,
BA.2.9.2,0,0.0,,1,9.524114480796251e-05,2024-01-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.9.3,0,0.0,,1,7.047394246439089e-05,2023-04-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.9.4,0,0.0,,1,8.952018406120336e-05,2023-01-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.2.9.5,0,0.0,,2,0.00016815212645660276,2023-11-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.3,1,0.0012134891453395948,2024-07-27,12,0.0012953822499019248,2023-03-19,3,0.0006426038505480753,2023-04-18,1,0.0003151100124442377,2023-11-14,0,0.0,,0,0.0,,0,0.0,
BA.3.2.2,0,0.0,,1,0.00023659113987723555,2025-09-25,1,0.00025039705080670023,2025-09-25,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4,4,0.004853956581358379,2023-03-10,4,0.0010847499362903626,2023-01-12,3,0.001047903486171953,2023-02-07,1,0.0006621047748195053,2023-02-07,1,0.0008060531408810821,2023-02-07,0,0.0,,0,0.0,
BA.4.1.1,0,0.0,,3,0.00021435067311498498,2023-01-22,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.1.10,0,0.0,,1,6.772501950066324e-05,2023-09-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.1.4,0,0.0,,2,0.00030343860533653334,2023-07-19,1,0.00020620929059242326,2023-07-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.1.9,0,0.0,,4,0.0005532249861617161,2023-01-19,2,0.00038756859686574343,2023-01-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.4,0,0.0,,1,7.123179090050626e-05,2023-01-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.5,0,0.0,,1,0.00015055811855004564,2023-04-25,1,0.0001593437052608932,2023-04-25,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.6,7,0.008494424017377164,2023-01-04,6,0.0012178572034435055,2023-01-03,4,0.0010796200860369181,2023-03-02,2,0.0007872504306459257,2023-03-02,0,0.0,,0,0.0,,0,0.0,
BA.4.6.1,0,0.0,,2,0.00031610480978003843,2023-01-05,2,0.0003345506182345016,2023-01-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.6.3,0,0.0,,2,0.00028574801150166713,2023-01-12,1,0.00016496725018495855,2023-08-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.4.6.4,0,0.0,,3,0.001984544046945088,2023-01-12,1,0.0018720426219702637,2023-04-25,1,0.002075169441355151,2023-04-25,1,0.0025263325529116597,2023-04-25,1,0.0035873025106222187,2023-04-25,0,0.0,
BA.4.6.5,0,0.0,,2,0.004175346880075833,2023-01-12,1,0.004340215921242251,2023-06-07,1,0.004811152984949549,2023-06-07,1,0.00585714696867299,2023-06-07,1,0.008316940697925074,2023-06-07,1,0.014689163106454385,2023-06-07
BA.4.8,0,0.0,,22,0.009051049521809296,2023-01-05,16,0.008988374789965132,2023-01-05,12,0.00909161897406159,2023-01-17,4,0.007098035480320955,2023-02-05,1,0.005325358850995161,2023-02-05,1,0.009405509502091819,2023-02-05
BA.5,23,0.027910250342810684,2023-01-02,35,0.01060790796466348,2023-01-03,29,0.010522506927353587,2023-01-03,12,0.007606633138191634,2023-01-03,5,0.005146169442156763,2023-01-30,0,0.0,,0,0.0,
BA.5.1,11,0.013348380598735544,2023-01-02,5,0.0014521031203893287,2023-01-03,4,0.0014422722332169784,2023-01-03,3,0.0013250971736252296,2023-01-03,1,0.0008145275588638311,2023-08-02,0,0.0,,0,0.0,
BA.5.1.1,4,0.004853956581358379,2023-01-02,2,0.0002575822828932711,2023-01-22,1,0.00017100248775940116,2023-11-14,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.10,0,0.0,,1,0.0001129863249287867,2023-03-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.12,4,0.004853956581358379,2023-01-02,12,0.005055860173844211,2023-01-03,7,0.004955248283109899,2023-01-03,4,0.004653582279572784,2023-01-03,2,0.004862864048707642,2023-01-03,1,0.005161195016030988,2023-01-10,1,0.009115567630969495,2023-01-10
BA.5.1.14,0,0.0,,7,0.0008511770073045478,2023-01-08,3,0.000543153713690997,2023-01-26,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.17,0,0.0,,4,0.00046410022144624465,2023-02-14,1,0.0001887439730783165,2023-06-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.18,39,0.047326076668244205,2023-01-01,5,0.0011999695955134464,2023-01-03,4,0.0011756701127487823,2023-01-04,2,0.0007901151377759526,2023-01-04,0,0.0,,0,0.0,,0,0.0,
BA.5.1.19,0,0.0,,1,8.078697451736354e-05,2023-01-22,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.2,0,0.0,,3,0.0002909396045165209,2023-08-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.20,0,0.0,,1,9.200770231086531e-05,2023-05-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.22,0,0.0,,2,0.00019294304468654933,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.23,2,0.0024269782906791897,2023-01-06,1,0.0005282887915663498,2023-04-25,1,0.0005591162688978512,2023-04-25,1,0.000619783428947891,2023-04-25,0,0.0,,0,0.0,,0,0.0,
BA.5.1.24,0,0.0,,2,0.00022367803848255899,2023-05-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.25,0,0.0,,1,0.00010465323816065814,2023-02-15,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.26,0,0.0,,3,0.0003405250182330181,2023-02-22,1,0.00021245780627354973,2025-07-16,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.27,28,0.03397769606950866,2023-01-01,8,0.0024837898208436467,2023-01-04,4,0.002284381907448779,2023-01-17,2,0.0020702879368831766,2023-01-18,1,0.0019479608819367852,2023-01-18,1,0.002766035276833189,2023-01-18,0,0.0,
BA.5.1.28,12,0.01456186974407514,2023-01-01,4,0.0004645046501789793,2023-01-03,2,0.0003003980767066095,2023-01-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.3,0,0.0,,1,9.074599065752146e-05,2023-02-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.30,0,0.0,,5,0.0030437584656679215,2023-01-03,3,0.002976609375596869,2023-01-03,2,0.0031376742384762305,2023-01-18,1,0.003319836947238386,2023-04-20,1,0.004714050571829489,2023-04-20,1,0.008325832810008304,2023-04-20
BA.5.1.33,6,0.00728093487203757,2023-01-03,15,0.0016366486876888766,2023-01-03,5,0.0009081024215753758,2023-01-03,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.34,0,0.0,,3,0.0005058596576409825,2023-01-08,3,0.0005353783174683316,2023-01-08,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.35,0,0.0,,1,6.82943995101398e-05,2023-04-18,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.37,0,0.0,,1,0.0011313726528382943,2023-01-03,1,0.0011973921583921477,2023-01-03,1,0.00132731572841996,2023-01-03,1,0.0016158877756551888,2023-01-03,1,0.002294503258413386,2023-01-03,0,0.0,
BA.5.1.5,5,0.006067445726697975,2023-01-01,2,0.0014778355858065574,2023-01-03,2,0.001564072401253769,2023-01-03,1,0.0014803525645660036,2023-01-03,1,0.0018021963889402234,2023-01-03,1,0.0025590548731315925,2023-01-03,0,0.0,
BA.5.1.7,0,0.0,,1,8.385486952828484e-05,2023-09-12,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.1.8,0,0.0,,3,0.00033919341758491007,2023-01-03,1,0.0001735734634898737,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.10,0,0.0,,1,0.000614632305517672,2023-05-31,1,0.0006504982253858106,2023-05-31,1,0.000721080825369067,2023-05-31,1,0.0008778511894530696,2023-05-31,0,0.0,,0,0.0,
BA.5.10.1,0,0.0,,1,0.000614632305517672,2023-05-31,1,0.0006504982253858106,2023-05-31,1,0.000721080825369067,2023-05-31,1,0.0008778511894530696,2023-05-31,0,0.0,,0,0.0,
BA.5.11,0,0.0,,33,0.00835030019567973,2023-01-03,21,0.0077187492911078,2023-01-03,11,0.006140290592494362,2023-01-04,2,0.002604452519001855,2023-02-15,1,0.00229858805147722,2023-08-24,0,0.0,
BA.5.2,5,0.006067445726697975,2023-01-03,10,0.003757651891225094,2023-01-04,6,0.0035914982199482842,2023-01-11,4,0.003470569372451542,2023-01-11,2,0.002951283736160775,2023-04-04,1,0.0026625450749823906,2023-04-20,0,0.0,
BA.5.2.1,13,0.015775358889414733,2023-01-01,10,0.0048488877912115395,2023-01-19,9,0.005038942762752504,2023-01-19,8,0.005340890570523887,2023-02-02,4,0.004438027255483214,2023-03-05,0,0.0,,0,0.0,
BA.5.2.12,0,0.0,,3,0.0007873963769282885,2023-01-05,2,0.0007249245022812559,2023-01-05,1,0.0005240308651417933,2023-01-05,0,0.0,,0,0.0,,0,0.0,
BA.5.2.16,0,0.0,,2,0.00015574726048167068,2023-01-08,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.18,0,0.0,,2,0.0002157631595096399,2023-01-05,1,0.00015241567235097645,2023-03-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.19,0,0.0,,1,0.00014401173896465036,2023-01-10,1,0.00015241532179524554,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.2,0,0.0,,1,0.00010785494906676765,2023-01-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.20,18,0.02184280461611271,2023-01-02,6,0.0009568924919401282,2023-01-05,3,0.0007193644780556309,2023-01-05,1,0.000330229619584684,2023-01-05,0,0.0,,0,0.0,,0,0.0,
BA.5.2.21,2,0.0024269782906791897,2023-01-05,1,0.00010297199380225147,2024-03-13,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.22,0,0.0,,4,0.0075686434607271326,2023-03-28,4,0.00801029997216663,2023-03-28,4,0.008879461142200562,2023-03-28,2,0.009771298471865416,2023-03-29,2,0.013874896834054122,2023-03-29,2,0.02450547984927867,2023-03-29
BA.5.2.23,4,0.004853956581358379,2023-01-10,2,0.002375209549877663,2023-01-05,2,0.0025138112384338798,2023-01-05,2,0.0027865734476936487,2023-01-05,2,0.0033924030836684454,2023-01-05,1,0.002744475109207056,2023-01-23,0,0.0,
BA.5.2.25,0,0.0,,3,0.0005921367936086518,2023-01-22,1,0.0004662600152279891,2023-01-26,1,0.0005168517660717448,2023-01-26,0,0.0,,0,0.0,,0,0.0,
BA.5.2.27,0,0.0,,2,0.0013163850521246696,2023-01-12,1,0.0012836520048735312,2023-04-19,1,0.0014229352380045002,2023-04-19,1,0.0017322959469316132,2023-04-19,1,0.0024597987277670047,2023-04-19,0,0.0,
BA.5.2.30,0,0.0,,1,8.547788409863684e-05,2023-05-15,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.31,0,0.0,,1,0.00012129006494366358,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.32,12,0.01456186974407514,2023-01-03,3,0.0016372244935111422,2023-01-03,2,0.0016452852267661371,2023-01-03,2,0.0018238076338800376,2023-01-03,1,0.0015424960252007958,2023-01-12,1,0.0021902895790382898,2023-01-12,0,0.0,
BA.5.2.34,5,0.006067445726697975,2023-01-05,7,0.00302959107211508,2023-01-04,4,0.0029469060874056496,2023-01-04,3,0.0030927645527712355,2023-01-04,2,0.003338968182136416,2023-01-04,1,0.0028383964643144827,2023-01-17,0,0.0,
BA.5.2.35,14,0.01698884803475433,2023-01-02,13,0.009674652195734552,2023-01-04,9,0.009840817515032295,2023-01-04,5,0.01005662836805506,2023-01-04,3,0.01123972359723448,2023-01-04,2,0.013976739495537148,2023-01-04,1,0.019537613821551524,2023-01-04
BA.5.2.36,0,0.0,,10,0.0018010299882118641,2023-01-03,5,0.0014478694163500795,2023-01-10,1,0.0006709702117980543,2023-03-29,1,0.0008168460147488031,2023-03-29,0,0.0,,0,0.0,
BA.5.2.38,0,0.0,,1,9.483810723057388e-05,2023-01-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.39,0,0.0,,2,0.0011188598729558069,2023-01-11,2,0.0011841492145456705,2023-01-11,2,0.0013126358530467866,2023-01-11,1,0.0009654650545152636,2023-01-11,0,0.0,,0,0.0,
BA.5.2.4,0,0.0,,4,0.0009655532289149897,2023-01-11,4,0.0010218965978297102,2023-01-11,1,0.0004194418533902312,2023-06-27,0,0.0,,0,0.0,,0,0.0,
BA.5.2.41,0,0.0,,2,0.0002915060034788274,2023-01-10,2,0.0003085163865452482,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.54,0,0.0,,1,0.0002166485305191401,2023-01-10,1,0.0002292907212491001,2023-01-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,
BA.5.2.57,1,0.0012134891453395948,2023-01-19,2,0.00032533982893083403,2023-01-10,1,0.00021595677313487955,2023-09-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,
